2025-11-26 18:04:10,635 | INFO     | root                 | Logging initialized. Saving to: C:\Users\Arib Ansari\Desktop\Minor Project\logs\app.log
2025-11-27 05:03:48,761 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=2, column=37, offset=37>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 37, 'line': 2, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n                    MATCH (n) WHERE id(n)=$id\n                    SET n.community = $c\n                    WITH n\n                    MERGE (com:Community {id:$c})\n                    SET com.last_updated = timestamp()\n                    MERGE (n)-[:IN_COMMUNITY]->(com)\n                    '
2025-11-27 05:03:48,762 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=2, column=37, offset=37>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 37, 'line': 2, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n                    MATCH (n) WHERE id(n)=$id\n                    SET n.community = $c\n                    WITH n\n                    MERGE (com:Community {id:$c})\n                    SET com.last_updated = timestamp()\n                    MERGE (n)-[:IN_COMMUNITY]->(com)\n                    '
2025-11-27 05:03:48,764 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=2, column=37, offset=37>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 37, 'line': 2, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n                    MATCH (n) WHERE id(n)=$id\n                    SET n.community = $c\n                    WITH n\n                    MERGE (com:Community {id:$c})\n                    SET com.last_updated = timestamp()\n                    MERGE (n)-[:IN_COMMUNITY]->(com)\n                    '
2025-11-27 05:03:48,765 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=2, column=37, offset=37>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 37, 'line': 2, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n                    MATCH (n) WHERE id(n)=$id\n                    SET n.community = $c\n                    WITH n\n                    MERGE (com:Community {id:$c})\n                    SET com.last_updated = timestamp()\n                    MERGE (n)-[:IN_COMMUNITY]->(com)\n                    '
2025-11-27 05:03:48,766 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=2, column=37, offset=37>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 37, 'line': 2, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n                    MATCH (n) WHERE id(n)=$id\n                    SET n.community = $c\n                    WITH n\n                    MERGE (com:Community {id:$c})\n                    SET com.last_updated = timestamp()\n                    MERGE (n)-[:IN_COMMUNITY]->(com)\n                    '
2025-11-27 05:03:48,768 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=2, column=37, offset=37>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 37, 'line': 2, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n                    MATCH (n) WHERE id(n)=$id\n                    SET n.community = $c\n                    WITH n\n                    MERGE (com:Community {id:$c})\n                    SET com.last_updated = timestamp()\n                    MERGE (n)-[:IN_COMMUNITY]->(com)\n                    '
2025-11-27 05:03:48,769 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=2, column=37, offset=37>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 37, 'line': 2, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n                    MATCH (n) WHERE id(n)=$id\n                    SET n.community = $c\n                    WITH n\n                    MERGE (com:Community {id:$c})\n                    SET com.last_updated = timestamp()\n                    MERGE (n)-[:IN_COMMUNITY]->(com)\n                    '
2025-11-27 05:03:48,770 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=2, column=37, offset=37>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 37, 'line': 2, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n                    MATCH (n) WHERE id(n)=$id\n                    SET n.community = $c\n                    WITH n\n                    MERGE (com:Community {id:$c})\n                    SET com.last_updated = timestamp()\n                    MERGE (n)-[:IN_COMMUNITY]->(com)\n                    '
2025-11-27 05:03:48,771 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=2, column=37, offset=37>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 37, 'line': 2, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n                    MATCH (n) WHERE id(n)=$id\n                    SET n.community = $c\n                    WITH n\n                    MERGE (com:Community {id:$c})\n                    SET com.last_updated = timestamp()\n                    MERGE (n)-[:IN_COMMUNITY]->(com)\n                    '
2025-11-27 05:03:48,772 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=2, column=37, offset=37>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 37, 'line': 2, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n                    MATCH (n) WHERE id(n)=$id\n                    SET n.community = $c\n                    WITH n\n                    MERGE (com:Community {id:$c})\n                    SET com.last_updated = timestamp()\n                    MERGE (n)-[:IN_COMMUNITY]->(com)\n                    '
2025-11-27 05:03:48,773 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=2, column=37, offset=37>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 37, 'line': 2, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n                    MATCH (n) WHERE id(n)=$id\n                    SET n.community = $c\n                    WITH n\n                    MERGE (com:Community {id:$c})\n                    SET com.last_updated = timestamp()\n                    MERGE (n)-[:IN_COMMUNITY]->(com)\n                    '
2025-11-27 05:03:48,775 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=2, column=37, offset=37>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 37, 'line': 2, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n                    MATCH (n) WHERE id(n)=$id\n                    SET n.community = $c\n                    WITH n\n                    MERGE (com:Community {id:$c})\n                    SET com.last_updated = timestamp()\n                    MERGE (n)-[:IN_COMMUNITY]->(com)\n                    '
2025-11-27 05:03:48,776 | WARNING  | neo4j.notifications  | Received notification from DBMS server: <GqlStatusObject gql_status='01N02', status_description='warn: feature deprecated without replacement. id is deprecated and will be removed without a replacement.', position=<SummaryInputPosition line=2, column=37, offset=37>, raw_classification='DEPRECATION', classification=<NotificationClassification.DEPRECATION: 'DEPRECATION'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'DEPRECATION', '_severity': 'WARNING', '_position': {'offset': 37, 'line': 2, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n                    MATCH (n) WHERE id(n)=$id\n                    SET n.community = $c\n                    WITH n\n                    MERGE (com:Community {id:$c})\n                    SET com.last_updated = timestamp()\n                    MERGE (n)-[:IN_COMMUNITY]->(com)\n                    '
